travfreq,aircrew,empl,jobsat1,jobsat2,jobsat3,roleover1,roleover2,roleover3,workadj1,workadj2,workadj3,workadj4,workadj5,workadj6,workadj7,workadj8,workadj9,turnover1,turnover2,turnover3,wneglect1,wneglect2,wneglect3,wneglect4,wneglect5,wneglect6,wsitcon1,wsitcon2,wsitcon3,wsitcon4,wrclar1,wrclar2,wrclar3,wrclar4,wrclar5,wrclar6,wtimepres1,wtimepres2,wtimepres3,wtimepres4,wnovel1,wnovel2,wnovel3,wnovel4,wcowinsexphelp 1,wcowinsexphelp 2,wcowinsexphelp 3,wcowinsexphelp 4,wroleconflict 1,wroleconflict 2,wroleconflict 3,wintconflictd 1,wintconflictd 2,wintconflictd 3,wintconflictd 4,wintconflictf 1,wintconflictf 2,wintconflictf 3,wemotdem 1,wemotdem 2,wemotdem 3,wemotdem 4,wemotdem 5,wpeopresp1,wpeopresp2,wpeopresp3,wpeopresp4,wpeopresp5,wallcowexp1,wallcowexp2,wallcowexp3,wallcowexp4,wallcowexp5,wallcowexp6,wallcowexp7,wallcowexp8,wallcowexp9,wallcowexp10,wallcowexp11,wallcowexp12,cowint,cowdep,wteams,wcom,,fsat1,fsat2,fsat3,fneglect1,fneglect2,fneglect3,fneglect4,fneglect5,fneglect6,fadj1,fadj2,fadj3,fadj4,fadj5,fadj6,fadj7,fadj8,fadj9,wfc1,wfc2,wfc3,wfc4,wfc5,ftimepres1,ftimepres2,ftimepres3,ftimepres4,check2,faminstexp1,faminstexp2,faminstexp3,faminstexp4,femotdem1,femotdem2,femotdem3,femotdem4,froleover1,froleover2,froleover3,froleconf1,froleconf2,froleconf3,fintconfd1,fintconfd2,fintconfd3,fintconfd4,fintconff1,fintconff2,fintconff3,famallexp1,famallexp2,famallexp3,famallexp4,famallexp5,famallexp6,famallexp7,famallexp8,famallexp9,famallexp10,famallexp11,famallexp12,burn1,burn2,burn3,burn4,burn5,burn6,burn7,burn8,burn9,burn10,burn11,burn12,burn13,burn14,burn15,burn16,burn17,burn18,burn19,burn20,burn21,supsup1,cowsup1,parsup1,famsup1,supsup2,cowsup2,parsup2,famsup2,supsup3,cowsup3,parsup3,famsup3,supsup4,cowsup4,parsup4,famsup4,cogflex1,cogflex2,cogflex3,cogflex4,cogflex5,cogflex6,cogflex7,cogflex8,cogflex9,cogflex10,cogflex11,cogflex12,houswork,childwork,marstat,children,whours,tenure,position,education,gender,age,industry,otherindustry,nationality,residence,lang,feeltravel,yearstravel,numbertravel,daysknowtravel,meettravel,flytravel,countrytravel,daystrip,reasontrip,otherreasontrip,weekendtrip
4,2,1,2,3,4,5,5,5,5,5,3,3,4,3,3,3,3,4,3,4,2,2,2,1,1,1,4,4,2,2,3,3,4,4,3,3,4,4,4,4,1,3,4,4,4,4,4,4,3,2,3,1,2,3,2,3,2,4,3,5,4,3,3,4,5,4,4,5,4,4,4,5,3,4,4,4,4,3,4,3,12,8,3,2,survey,3,4,4,1,1,1,1,1,1,2,2,4,4,4,3,3,3,3,4,4,4,4,4,2,2,2,3,5,5,5,5,5,5,2,3,2,2,4,3,3,3,4,1,2,2,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,4,5,4,3,3,4,2,1,1,1,1,2,1,1,5,4,3,4,3,1,5,4,4,1,5,3,2,1,5,3,2,1,5,5,2,2,5,2,5,4,4,4,2,5,4,4,0,3,0,60,4,2,2,1,38,12,,usa,usa,non,3,8,1,7,6,1,Costa Rica,4,1,,3
3,2,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,3,1,1,2,1,1,1,5,1,1,5,5,5,5,5,5,2,2,2,5,1,1,1,1,2,5,2,5,3,1,2,2,2,2,2,5,1,5,5,5,4,4,4,6,6,6,6,6,5,5,5,5,5,5,5,4,4,5,3,3,2,2,1,0,survey,4,3,4,3,3,3,3,4,4,4,4,2,2,3,2,2,2,3,3,3,4,3,3,3,3,3,3,5,4,4,4,3,3,3,3,4,3,4,5,4,4,5,4,4,5,4,3,3,4,5,5,5,5,5,5,5,3,4,5,4,4,4,3,6,4,3,6,2,3,4,3,3,4,3,4,3,5,3,4,3,5,3,1,3,4,3,1,4,4,3,1,4,5,3,1,4,5,4,2,3,1,3,5,5,3,3,1,3,5,3,4,4,1,0,30,20,4,1,1,61,11,,white,u.s.a.,0,1,15,1,a few,3to4,1,mex,7,6,preaching,1
3,2,1,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,3,2,2,2,2,4,4,5,5,5,5,2,2,2,2,4,4,4,3,2,5,2,4,2,1,2,1,1,1,1,2,2,3,4,5,3,1,1,3,4,4,4,4,3,2,4,5,4,4,5,4,4,3,4,4,5 to 10,2 or 3,1,2,survey,5,5,5,2,3,1,1,1,2,5,5,5,5,5,5,5,5,5,2,2,2,3,2,2,2,1,1,5,4,5,3,4,5,2,1,1,1,4,1,1,1,2,1,1,1,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,4,1,6,2,2,6,2,1,1,1,1,1,1,1,1,1,1,1,6,6,2,3,3,4,4,5,5,5,5,4,4,5,4,3,3,5,4,4,1,1,4,1,4,5,5,5,2,5,5,3,5,1,1,40,2,3,3,1,35,7,,American,United States of America,Russian,1,1,1,20,5,2,Russia,4,1,,3
3,2,1,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,survey,4,4,4,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,5,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,10,10,1,2,40,10,1,4,2,43,13,IT,USA,USA,Japanese,1,10,2,10,5,2,Japan,10,2,,1
2,2,1,5,5,5,1,1,1,4,4,3,4,5,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,5,1,2,1,4,2,2,1,2,3,5,5,5,3,3,3,2,3,2,3,2,3,3,4,5,3,3,2,5,5,5,5,5,4,5,4,4,4,4,4,3,4,4,4,4,15,12,2,3,survey,4,5,5,1,1,1,1,1,1,3,3,4,4,4,4,3,4,4,2,2,3,2,2,1,1,1,2,5,4,3,4,4,4,2,2,2,2,5,2,4,2,4,2,2,3,2,2,1,2,4,5,5,4,4,5,5,4,5,5,4,4,4,3,5,4,4,6,4,2,3,2,2,4,4,3,2,1,2,1,6,6,2,4,4,5,4,4,5,4,4,4,4,5,4,4,3,5,4,4,2,1,5,1,5,5,5,4,1,5,5,15,10,1,0,35,25,1,5,2,59,9,,usa,usa,"Khmer, Spanish",1,25,3,10,4,2,asia,10,5,,3
2,2,1,5,5,5,2,4,2,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,1,1,1,1,1,1,4,5,5,5,5,5,2,2,2,4,3,3,3,3,5,5,5,5,1,1,1,1,1,3,1,1,1,3,5,5,5,2,2,1,1,1,1,1,2,3,3,3,3,3,3,3,4,2,2,2,15,3,1,0,survey,4,5,5,1,3,1,1,1,1,5,5,5,5,5,5,5,5,5,4,3,4,1,4,1,4,3,1,5,1,3,3,3,5,1,1,1,1,5,4,1,1,1,1,1,1,1,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,6,1,7,6,4,7,6,1,2,4,1,1,1,1,1,3,1,1,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,2,5,2,5,5,5,5,1,5,5,6,0,1,0,60,2,4,3,2,26,13,Sports,American,U.S.,,1,1,2,30,4,1,South American countries,4,3,,3
2,2,1,4,4,4,2,3,3,4,4,4,4,3,4,4,4,4,2,2,2,2,2,2,2,1,1,3,2,2,2,4,3,4,2,4,3,2,2,2,3,1,1,1,1,2,4,2,2,2,2,2,1,1,1,1,2,2,2,3,5,2,1,1,5,3,1,4,5,3,3,4,2,3,3,3,2,3,1,2,2,12,20,2,2,survey,3,3,3,2,2,2,2,1,3,3,4,4,3,3,3,3,2,4,4,3,4,3,4,2,3,3,3,5,2,3,3,4,3,4,3,3,2,4,3,3,2,3,2,2,2,2,3,2,2,5,5,5,4,2,2,4,4,5,5,5,3,3,4,5,2,4,5,2,1,2,3,4,1,2,3,4,1,1,4,5,5,3,2,3,3,3,4,5,3,4,4,5,4,4,4,4,4,4,5,3,2,3,2,4,4,4,4,1,5,4,10,8,1,1,45,17,2,3,1,54,7,,American,USA,none,3,10,1,30,2,1,UK,5,6,IT work,3
2,2,1,5,4,5,5,4,4,4,5,5,4,4,5,5,5,4,5,4,5,5,4,4,5,4,5,5,4,5,4,5,5,4,4,5,5,5,4,5,5,4,5,5,4,5,4,5,5,5,4,5,5,4,5,5,4,4,5,5,4,4,5,5,5,6,5,5,6,4,3,4,5,4,3,4,4,5,5,4,5,15,15,6,5,survey,4,5,4,3,5,4,4,3,4,5,4,4,5,4,5,3,4,4,4,5,4,4,5,4,3,4,5,5,5,3,4,4,5,4,4,5,5,4,5,4,5,4,4,5,5,4,5,4,4,4,5,5,4,3,4,5,4,3,4,4,5,4,1,6,7,6,5,5,1,1,1,1,1,1,1,1,1,1,1,7,7,7,5,4,4,5,5,4,4,5,5,4,5,5,5,4,4,5,5,4,4,4,4,4,5,5,4,4,5,4,10,2,1,3,40,4,3,3,2,29,12,,filipino,USa,tagalog,1,3,1,30,2,1,europe,15,3,,1
2,2,1,3,3,3,4,4,4,5,5,5,3,3,4,4,3,4,2,2,2,1,1,1,1,1,1,2,4,2,2,4,4,5,3,5,5,2,2,4,3,2,2,2,2,2,5,4,4,2,2,4,1,1,1,1,3,3,3,1,4,2,2,1,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,15,5,3,2,survey,5,5,5,3,1,3,1,1,1,3,5,5,5,5,5,5,5,5,4,4,4,3,4,1,2,3,1,5,2,1,2,2,5,1,1,1,1,5,2,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,2,5,2,2,4,2,1,1,1,1,1,1,1,1,5,5,4,3,4,3,5,3,4,3,5,3,3,3,5,2,3,3,5,4,2,2,4,4,4,4,5,4,1,5,5,6,0,1,0,50,11,4,3,2,36,9,,American,USA,"Italian, Spanish, French",3,3,1,30,3,1,Mexico,3,4,,1
2,2,1,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,2,2,2,1,1,1,1,1,1,2,2,1,1,5,5,5,5,5,5,2,3,2,2,3,2,2,2,1,5,2,2,2,2,3,3,3,3,3,3,3,3,3,4,2,2,2,6,6,5,5,6,4,5,5,5,5,5,5,5,5,5,5,5,125,100,6,5,survey,5,5,5,2,2,2,2,1,1,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,5,4,2,2,3,5,1,2,2,2,5,2,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5,4,4,5,5,5,5,4,2,1,6,2,2,6,2,2,2,2,1,1,2,2,2,1,1,1,6,6,2,4,4,4,4,5,5,5,4,5,5,5,4,5,5,5,4,5,1,1,4,1,5,4,5,5,1,5,5,12,20,3,2,50,5,1,4,2,39,11,,american,winnebago,none,1,3,1,120,5,2,mexico,5,3,,1
2,2,1,3,3,3,2,3,2,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,1,1,1,1,1,1,1,1,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,3,3,3,3,3,4,3,4,4,4,4,30,5,1,3,survey,5,5,5,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,1,1,1,5,2,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,4,4,5,5,4,4,5,5,3,3,5,5,2,2,5,5,4,3,3,2,2,3,4,3,3,3,4,4,8,8,1,1,40,5,2,3,1,43,7,,usa,usa,none,1,10,2,21,12,1,indonesia,10,5,,1
4,2,1,4,5,5,2,2,2,3,3,3,3,4,4,4,2,2,1,1,2,5,3,1,1,1,2,1,3,2,4,4,5,3,1,5,5,1,5,2,4,5,5,3,3,5,5,3,3,3,3,3,1,1,2,3,2,2,3,5,2,3,2,3,5,5,6,6,4,4,3,5,4,5,4,5,3,3,3,2,2,20,20,4,2,Survey,2,1,1,5,3,3,5,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,4,3,5,3,3,5,3,5,5,3,1,4,5,5,3,3,3,5,1,1,5,5,5,5,4,4,4,1,1,2,2,2,3,1,1,3,2,3,1,5,7,1,5,7,1,7,7,7,6,6,6,6,5,1,2,5,1,1,1,7,2,2,5,1,2,2,5,1,2,2,5,1,2,2,5,1,4,1,2,4,5,5,4,4,5,1,5,5,5,5,1,2,70,2,2,2,1,27,4,,American,USA,None,2,1,2,5,4,2,China,5,3,,3
3,2,1,4,3,4,4,3,4,4,4,3,3,3,4,3,3,3,4,2,3,3,4,4,3,3,3,3,3,4,4,3,3,3,4,4,4,4,4,3,4,4,3,3,3,3,3,4,1,3,2,2,2,2,1,2,1,1,3,3,2,2,1,2,3,1,1,3,5,2,3,3,2,2,3,2,3,2,2,2,3,30,28,4,2,survey,3,4,3,3,2,3,4,1,2,3,3,3,2,3,3,4,3,4,2,2,3,3,3,4,3,3,4,5,4,3,3,3,4,3,3,4,4,3,3,4,3,2,2,2,1,1,3,3,2,3,2,2,3,4,3,2,3,3,4,4,2,3,2,5,4,2,6,3,2,3,1,2,1,1,2,2,3,2,2,3,5,4,3,3,5,4,3,3,4,4,3,4,5,4,3,3,4,4,3,3,2,2,3,3,4,4,3,3,2,3,12,15,1,1,8,4,3,2,1,26,6,,american,alabama,French,3,2,1,12,4,2,France,7,5,,2
2,2,1,4,4,4,2,5,5,4,4,2,2,4,2,1,4,4,4,4,4,1,4,2,1,1,1,2,4,3,1,5,3,5,5,3,3,4,5,5,5,5,5,5,4,2,5,2,2,3,3,3,3,3,3,3,4,3,3,2,4,4,4,4,5,5,3,5,5,3,4,4,4,4,4,4,4,4,4,4,4,12,3,2,2,survey,5,5,5,2,4,2,1,1,1,5,5,5,5,5,4,5,5,5,2,2,4,2,3,2,4,4,4,5,3,2,3,4,5,1,1,1,3,5,4,3,1,2,2,2,2,2,2,1,2,3,4,5,4,4,4,4,4,5,4,5,3,5,2,6,5,2,6,4,2,2,2,1,1,4,4,1,1,2,1,6,4,4,4,4,5,5,4,4,5,5,4,4,5,5,3,3,5,3,4,1,1,4,1,5,4,4,4,1,3,4,21,18,1,1,45,,1,3,2,53,12,,american,united states,,1,12,1,30,6,1,India,10,1,,3
3,2,1,5,5,5,2,2,2,5,5,5,5,5,5,4,5,5,2,1,1,1,2,1,1,1,1,1,1,1,1,4,5,5,4,5,5,1,1,1,1,5,5,3,2,2,3,2,2,2,1,1,1,2,1,2,3,2,2,3,4,2,1,2,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,4,3,16,4,3,2, survey,5,5,5,2,2,1,1,1,1,5,5,4,5,5,5,5,5,5,2,2,2,1,3,1,2,2,3,5,2,3,3,3,5,1,2,2,2,4,2,1,1,1,1,2,1,1,3,2,3,4,4,4,4,4,3,4,4,4,4,4,3,4,3,6,4,3,6,3,2,2,2,1,1,2,2,1,1,1,1,6,6,3,4,4,5,5,5,5,5,5,4,4,5,5,4,4,5,5,4,2,1,4,2,4,4,4,4,2,4,4,21,0,1,0,35,17,4,4,1,68,13,IT Security,USA,USA,,1,32,2,30,7,1,Belgium/United Kingdom/Germany/,8,1,,1
2,2,1,4,4,4,2,3,3,5,5,4,4,4,3,3,4,4,1,1,2,2,2,1,1,1,1,1,2,1,1,4,5,5,4,4,4,2,2,3,4,3,4,3,2,2,5,2,3,2,1,2,1,2,1,1,2,2,3,2,5,2,1,2,5,5,4,4,5,3,4,4,5,3,5,5,4,4,4,4,3,35,35,3,2,survey,4,5,5,1,2,2,2,2,1,4,4,3,4,5,4,3,3,4,3,2,3,2,4,2,2,2,2,5,4,3,2,5,4,2,2,2,3,4,3,3,2,3,2,2,1,2,3,3,3,4,5,5,4,3,4,4,4,4,4,4,4,4,2,6,3,4,5,4,2,2,2,1,1,2,3,2,1,1,2,6,6,2,4,3,1,4,4,5,1,5,4,3,1,4,3,3,1,4,4,2,1,4,2,4,5,4,4,2,4,4,8,20,3,1,45,14,2,3,1,59,5,,american,usa,spanish,2,9,1,7,2,2,"canada, mexico",3,5,,2
2,2,1,4,4,4,1,1,1,4,4,4,4,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,5,1,1,1,1,1,1,1,1,4,5,4,4,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,5,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,survey,4,5,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,5,5,4,4,4,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,5,4,5,5,5,5,5,5,5,4,5,5,5,4,5,5,4,1,1,4,1,4,4,4,4,1,4,4,3,none,3,0,40,10,2,3,1,52,13,consulting,american,united states,none,3,2,1,30,2,2,england,3,6,consulting,1
2,2,1,4,5,5,4,3,4,4,5,5,3,4,4,3,4,4,2,4,4,4,3,3,4,5,4,4,4,3,3,4,4,5,4,3,4,4,3,3,4,4,5,5,5,4,4,5,5,4,3,4,4,4,4,5,5,3,4,4,5,2,3,3,4,4,5,6,6,4,5,5,4,3,4,4,3,5,4,3,3,30,5,2,1,survey,4,3,4,4,4,5,4,3,3,4,4,3,5,4,3,3,3,4,4,4,3,5,4,4,3,3,4,5,4,4,5,4,3,3,4,4,4,4,5,4,5,5,3,2,3,2,2,4,4,2,3,3,4,3,4,4,4,3,3,5,4,6,5,5,4,5,4,4,6,5,5,4,4,3,6,5,4,4,6,3,4,5,4,3,3,3,4,3,4,4,3,3,2,3,3,3,4,3,4,4,3,5,4,3,3,4,3,2,4,3,5,15,1,4,45,8,2,3,1,46,5,,white,united states,french,1,3,1,30,5,2,france,8,1,,1
2,2,1,4,4,4,2,4,1,5,5,4,4,5,4,4,4,4,1,1,1,1,3,1,1,1,1,1,1,1,1,4,5,5,3,5,5,2,4,2,4,5,5,5,4,1,5,2,4,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,5,5,3,1,4,4,4,4,4,4,4,4,5,5,5,4,20,2,1,1,survey,5,5,5,1,4,4,1,1,1,3,3,4,5,5,5,5,5,5,4,2,2,2,4,1,1,2,2,5,1,4,4,4,5,1,1,2,2,4,4,2,2,2,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,7,2,6,6,5,6,5,2,2,5,1,1,1,2,1,1,1,1,6,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,5,1,5,5,5,5,1,5,5,20,20,1,2,60,5,4,3,2,34,13,airlines,white,usa,none,3,5,1,7,5,2,japan,7,5,,1
2,2,1,5,5,5,5,2,2,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,2,1,2,2,2,5,4,4,2,1,1,1,1,1,1,1,1,2,2,4,2,1,1,5,4,3,5,4,4,5,5,5,2,4,5,4,5,4,5,4,10,5,1,2,survey,5,5,5,1,1,2,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,2,1,1,1,1,1,5,5,5,3,5,5,1,1,1,1,5,1,1,1,3,1,1,1,1,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,3,1,6,2,2,6,2,1,1,2,1,1,1,1,1,1,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5,1,5,5,5,4,1,5,5,15,29,3,3,45,5,2,2,2,42,9,,white,usa,spanish,1,5,1,4,3,1,dubai,10,5,,1
2,2,1,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,5,5,5,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,3,1,1,6,1,,6,6,5,5,5,5,5,5,5,5,5,5,4,5,100,100,10,10,survey ,5,5,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,5,5,3,4,4,5,1,1,1,1,5,1,1,1,5,1,5,1,1,3,4,4,4,5,3,3,3,5,4,4,5,5,5,5,4,2,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,24 hours a dau,24,1,2,40,3,1,2,2,21,13,retail ,Africa American and Latino ,usa,Spanish ,1,3,2,10,10,3,England ,5,4,,1
2,2,1,5,5,5,4,4,2,5,5,4,5,5,4,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,2,2,2,2,3,3,1,3,1,5,1,2,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,1,4,5,5,1,1,3,1,1,1,1,3,1,3,3,1,1,20,0,3,2,Survey,5,5,5,1,2,1,1,1,1,5,5,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,5,2,4,2,3,5,1,1,1,3,5,2,1,1,1,1,1,1,1,3,3,3,5,5,5,4,4,4,4,3,5,5,5,4,4,1,7,4,4,7,1,1,1,3,1,1,1,1,1,1,1,1,7,6,2,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,4,1,5,5,5,5,1,5,5,8,20,1,2,40,8,2,2,2,39,5,,Caucasion,USA,None,1,6,1,30,3,3,Europe,7,5,,3
3,2,1,4,5,4,2,2,1,5,5,3,4,5,5,5,5,5,1,2,2,1,2,1,1,1,1,2,2,1,1,4,4,5,5,4,4,1,1,1,2,3,3,2,4,2,5,2,3,2,2,1,1,1,1,1,3,2,3,4,5,2,1,2,4,6,4,5,5,4,5,5,4,3,5,5,5,5,3,4,2,48,26,2,2,survey,3,3,5,1,3,2,1,1,2,3,4,4,5,5,5,5,3,5,4,2,3,2,4,1,2,2,2,5,2,5,4,3,5,2,2,3,1,5,2,3,3,2,1,1,2,1,3,3,3,5,5,5,5,4,5,5,5,5,5,5,4,3,2,6,3,4,7,3,2,2,2,2,1,2,2,1,1,1,1,6,6,2,4,5,5,4,5,5,5,5,4,4,5,5,4,4,5,4,4,1,1,4,3,5,5,5,5,2,5,5,6,3,1,2,45,3,2,4,1,32,5,,american,united states,none,2,3,1,15,6,2,ireland,5,5,,1
2,2,1,4,4,4,1,4,3,5,5,4,4,4,3,3,4,4,1,1,1,2,3,1,1,1,1,1,2,2,1,2,4,4,5,5,4,3,4,3,4,3,3,3,3,2,5,4,4,3,1,3,1,1,1,1,2,2,3,4,5,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5 to 8,2,3,1,survey,4,4,4,3,3,1,1,1,1,4,4,4,4,4,4,4,3,4,3,3,3,3,3,1,3,4,3,5,3,3,2,3,4,2,2,2,3,3,4,3,2,2,1,2,1,2,2,2,2,4,4,4,4,2,3,4,4,5,3,4,3,5,3,5,6,6,4,6,2,2,6,1,1,4,1,2,2,1,1,4,4,3,4,4,5,4,5,5,5,5,5,5,5,5,5,3,5,3,3,2,2,4,3,4,3,3,4,1,5,4,18,0,2,0,50,5,2,3,1,29,13,Education,American,USA,Russian,2,3,1,30,2,2,Ukraine,5,1,,1
2,2,1,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,2,2,2,2,2,2,2,4,3,4,4,5,5,3,3,2,3,2,2,2,2,2,5,2,4,2,2,1,1,1,1,1,2,2,2,3,5,4,2,2,3,3,4,1,1,4,4,3,3,4,4,5,4,4,4,4,4,10,5,2,2,survey,3,3,3,1,3,3,2,1,2,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,5,2,3,4,4,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,5,4,4,5,4,3,3,3,4,2,3,3,3,4,4,4,4,4,4,4,3,0,1,0,50,2,1,1,1,64,9,,american,USA,,1,10,2,45,3,2,"canada,asia",3,5,,1
5,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,50,4,10,5,survey,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5,4,3,2,3,4,4,5,5,4,4,4,3,3,5,5,4,4,3,3,4,4,4,3,3,4,4,5,5,4,4,4,3,6,5,7,4,3,3,4,4,3,2,2,3,3,2,2,1,2,2,3,3,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,1,4,35,18,1,2,2,35,8,,jew,usa,russian,1,5,5,15,5,1,russia,5,4,,1
3,2,1,3,3,3,4,4,4,3,3,2,2,4,3,3,4,4,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,1,4,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,4,4,4,2,3,3,3,3,3,3,3,4,3,3,3,3,1,0,0,survey,2,2,4,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,2,2,2,2,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,0,1,1,50,2.5,3,3,2,54,6,,cuban,usa,spanish,2,15,1,3 to 7,1,1,dominican replublic,3,6,review production,3
2,2,1,3,1,1,3,3,2,4,5,3,4,5,5,4,4,5,2,2,2,1,1,1,1,1,1,1,4,4,1,3,1,1,2,2,2,2,3,2,3,3,3,2,2,2,5,3,3,3,2,2,2,2,1,2,2,3,3,3,4,4,2,3,4,4,4,4,4,5,5,4,5,4,5,4,4,5,5,5,5,8,2,3,3,survey,5,5,5,2,2,3,2,1,1,4,4,3,5,4,5,4,3,4,3,4,3,3,4,3,3,3,4,5,2,3,3,2,4,1,2,2,3,2,3,3,4,4,2,2,1,1,3,2,3,5,5,4,4,3,4,4,4,4,5,5,5,5,4,4,5,4,5,5,2,2,3,1,1,3,1,1,2,1,1,5,4,2,2,3,4,4,3,4,5,5,2,2,5,5,2,3,5,5,4,1,2,4,1,3,4,4,5,1,5,5,6,20,1,1,45,4,4,1,2,22,13,,European ,United States,,3,3,2,30,4,2,china,4,2,,3
